rep	seqlen	mu	kappa	sd	bias	gc	entropy	dnds	kspec	omega	w_err	kappa	
1	500000	1e-06	1.33147938783	2.78668808927	0.0	0.82133684939	1.60466766467	0.0438105533681	0.0427954	0.0231714345083	1.27442
10	500000	1e-06	1.48516756032	1.73772513663	0.0	0.588163091868	3.57842260876	0.636375495432	0.613984	0.0351859799645	1.39658
100	500000	1e-06	3.64719380482	2.55869257073	0.0	0.44180583493	2.81335174821	0.220745375149	0.222556	-0.00820232292306	4.31077
11	500000	1e-06	1.1421750476	0.945032928393	0.0	0.469570009905	3.80657158455	0.783238051136	0.780596	0.0033732415485	1.1139
12	500000	1e-06	2.68064173889	3.10085868245	0.0	0.454354222814	2.88643953398	0.390838913102	0.440363	-0.126712272596	5.05994
13	500000	1e-06	4.2462147555	2.37697601733	0.0	0.62312109028	3.31543599135	0.499647128512	0.497132	0.00503380959899	4.05632
14	500000	1e-06	3.65074019784	2.03203620197	0.0	0.534869529578	3.03843201576	0.345992507613	0.339261	0.019455645613	3.21886
15	500000	1e-06	5.44206732278	2.85635976425	0.0	0.476853105701	2.244841139	0.196722707425	0.197132	-0.00208055582769	5.6321
16	500000	1e-06	2.19354409132	2.41785816036	0.0	0.54468921839	3.18681700234	0.325359356318	0.321476	0.0119355913461	1.87254
17	500000	1e-06	2.7783345315	0.996809054641	0.0	0.465620887846	3.79462883101	0.762912861957	0.761521	0.0018244048918	2.73721
18	500000	1e-06	1.45041027619	1.30083355239	0.0	0.514893568123	3.6360943724	0.69851602977	0.684547	0.0199981520459	1.40821
19	500000	1e-06	2.88833961853	3.09834527414	0.0	0.305284091011	3.05398011432	0.315220200199	0.298478	0.0531127135527	2.234
2	500000	1e-06	3.69325176331	2.04636799097	0.0	0.444951475208	3.2403886688	0.565860677379	0.602207	-0.0642319285889	4.31077
20	500000	1e-06	4.94663859848	1.37670438948	0.0	0.78557625125	2.11940541278	0.130404310734	0.128316	0.0160141234733	4.40419
21	500000	1e-06	1.68359012625	2.51463657945	0.0	0.223733544696	1.7887784038	0.223817153987	0.200084	0.106038136774	1.40559
22	500000	1e-06	5.52279494137	1.63883954496	0.0	0.516207106958	3.68247781406	0.646697936957	0.655067	-0.0129412242788	5.41258
23	500000	1e-06	3.69340191199	0.707898601355	0.0	0.545579865301	4.01105521334	0.927052109388	0.92035	0.00722948507484	3.69138
24	500000	1e-06	1.38145893391	2.17530802454	0.0	0.649146103728	2.82228698299	0.281913552069	0.279534	0.00844071543157	1.41237
25	500000	1e-06	1.09979606146	0.533527574561	0.0	0.552266090295	3.90327644723	0.846125652564	0.846898	-0.000912804656544	1.05776
26	500000	1e-06	3.21078673786	0.561700815149	0.0	0.456851451916	3.98544007239	0.921305752591	0.93078	-0.0102834996763	3.17655
27	500000	1e-06	1.98509907264	1.33742638553	0.0	0.450948933512	3.45588559303	0.659510287083	0.640019	0.0295541820424	1.85671
28	500000	1e-06	5.94488486945	0.112330644294	0.0	0.515103404813	4.10623000769	0.996944048672	1.01593	-0.0190441493209	5.99887
29	500000	1e-06	1.11756248582	3.86867470484	0.0	0.494402508039	2.03848675673	0.103391187851	0.0974251	0.057704026574	1.05576
3	500000	1e-06	2.44899846273	0.0879481729776	0.0	0.524460034908	4.10665679628	0.997220255411	0.991588	0.00564795528439	2.4589
30	500000	1e-06	4.15298444317	3.80542181269	0.0	0.497660846429	1.41968379106	0.0104625699525	0.0148309	-0.417519793644	18.2861
31	500000	1e-06	1.26179404418	2.62263463891	0.0	0.590486556899	3.29722358435	0.400394745108	0.384507	0.0396802038535	1.23414
32	500000	1e-06	5.65072890117	1.58558184317	0.0	0.473190644506	2.72712942198	0.42895807704	0.436545	-0.0176868635096	5.99089
33	500000	1e-06	3.45277546822	2.81069745048	0.0	0.496429024976	2.71353276168	0.392370841575	0.38754	0.012311928061	3.50678
34	500000	1e-06	4.34230770281	1.05753557853	0.0	0.49199227162	3.54579102919	0.671434022606	0.664145	0.0108559029782	4.0306
35	500000	1e-06	4.61445055787	2.13134880968	0.0	0.482655623172	3.06667455133	0.328738826103	0.325008	0.0113489062042	4.82594
36	500000	1e-06	1.39484148453	1.33558345427	0.0	0.533035226638	3.22739006196	0.459845779646	0.454394	0.0118556696347	1.21921
37	500000	1e-06	1.00596477847	0.53061425514	0.0	0.45292064599	3.87869722879	0.852153034707	0.843514	0.0101378911474	0.962561
38	500000	1e-06	5.89334356984	1.88203701735	0.0	0.369889016314	3.24120013205	0.495076839311	0.495065	2.39140884581e-05	5.88924
39	500000	1e-06	2.70000102802	3.48378667117	0.0	0.323066213505	2.29265751916	0.162992670038	0.158053	0.0303060869951	2.62299
4	500000	1e-06	1.21819598146	3.33646784593	0.0	0.322527486151	2.55037836142	0.318553414947	0.337717	-0.0601581529298	1.50837
40	500000	1e-06	2.61902554294	3.77407973598	0.0	0.321214891964	2.15831982786	0.303614548448	0.296505	0.0234163628998	2.58891
41	500000	1e-06	1.90620152977	2.02219184514	0.0	0.594194674243	3.18554181234	0.406629025548	0.401538	0.0125200741413	1.63842
42	500000	1e-06	3.68635932714	0.433223164613	0.0	0.528850806134	4.05623249269	0.96593330321	0.953838	0.0125218823806	3.73134
43	500000	1e-06	3.86714599186	3.34842209267	0.0	0.384503009813	2.17414823869	0.0866587567549	0.0867106	-0.000598245890413	4.17799
44	500000	1e-06	2.28042672341	1.64903559795	0.0	0.58382523827	3.08621663365	0.474257997634	0.440054	0.0721210771452	1.87788
45	500000	1e-06	5.24330308531	3.35073400385	0.0	0.574117617427	3.27116698139	0.610909737451	0.617089	-0.0101148535861	5.90087
46	500000	1e-06	2.07756078982	3.0395730737	0.0	0.497462133228	2.37441719119	0.0716903445078	0.0695332	0.0300897495001	1.89413
47	500000	1e-06	5.37851732905	0.674503517499	0.0	0.491825258901	3.98690372168	0.901519865501	0.904639	-0.0034598621932	5.56665
48	500000	1e-06	4.23402308224	2.79208154628	0.0	0.363420052067	3.02201027001	0.522234418341	0.522188	8.88841096055e-05	4.50221
49	500000	1e-06	3.70325348387	2.88181056945	0.0	0.537938503921	2.48059164617	0.290109236027	0.286814	0.0113586043378	4.59869
5	500000	1e-06	2.46513915194	0.704812903266	0.0	0.530111994975	4.03714922002	0.950880343419	0.960311	-0.00991781631226	2.49449
50	500000	1e-06	3.85422503068	0.70746008372	0.0	0.450364024741	3.89777629022	0.88082728989	0.866826	0.0158956131931	3.78858
51	500000	1e-06	3.06776892449	1.99656096655	0.0	0.510748635364	3.24402438939	0.480398835571	0.490028	-0.0200441044314	3.6054
52	500000	1e-06	5.90524287654	0.840856108212	0.0	0.543317255561	3.89053224718	0.859916252523	0.861009	-0.00127076034918	5.95024
53	500000	1e-06	4.06868325985	2.87564869895	0.0	0.413181741364	1.89479145531	0.0868416138154	0.0789511	0.0908609763076	3.45748
54	500000	1e-06	4.41997804502	3.37597658104	0.0	0.446074652389	2.33606503319	0.303193045225	0.283132	0.0661659148877	3.89662
55	500000	1e-06	5.46999247046	2.11256968621	0.0	0.499712925357	2.18023783539	0.262650085614	0.271513	-0.0337441899772	6.3778
56	500000	1e-06	5.46266120554	1.86032385241	0.0	0.398406071696	3.09874137129	0.305636455131	0.29854	0.0232186148339	4.52333
57	500000	1e-06	2.43067582924	1.6662042218	0.0	0.428414355327	3.66681252249	0.714576067033	0.70337	0.0156821191613	2.31295
58	500000	1e-06	5.40003485051	2.25656218823	0.0	0.580574744947	3.08432197881	0.505585622364	0.516425	-0.0214392521392	6.89064
59	500000	1e-06	1.52867236303	2.6438161194	0.0	0.56355334897	3.45581101873	0.572173391239	0.570088	0.00364468406076	1.77646
6	500000	1e-06	2.65981559635	1.8899776647	0.0	0.518696266222	3.57501178767	0.656953173015	0.653013	0.00599764667617	2.78705
60	500000	1e-06	5.25377916142	0.654956904302	0.0	0.49372200387	3.98990280622	0.893721329464	0.899284	-0.0062241666984	4.9357
61	500000	1e-06	1.737480188	2.07573577033	0.0	0.452591185532	3.03021850463	0.397699487258	0.393754	0.0099207753203	1.71453
62	500000	1e-06	2.36627407537	3.26970629909	0.0	0.43892658072	2.43199151161	0.134989180459	0.129538	0.0403823509434	1.8907
63	500000	1e-06	2.11173262562	1.91254135316	0.0	0.595662721507	3.58251886189	0.692657130838	0.68718	0.00790741998272	2.27146
64	500000	1e-06	5.34738382397	0.990920267168	0.0	0.541824468215	3.80635380518	0.798054357333	0.780182	0.0223949122872	5.14274
65	500000	1e-06	1.70443747822	2.9023601288	0.0	0.609123584442	3.27716457162	0.451587865323	0.45142	0.000371722395876	1.81296
66	500000	1e-06	5.54313674262	2.03518692019	0.0	0.540877747982	3.27617331899	0.64615206382	0.697488	-0.0794486918081	9.52785
67	500000	1e-06	2.2271884926	1.14556255286	0.0	0.476087504409	3.68857769977	0.714350663453	0.7178	-0.0048286321038	2.39351
68	500000	1e-06	1.40566819741	3.95962424138	0.0	0.503998559458	1.71608635686	0.126694922322	0.202374	-0.597333155038	3.38356
