rep seqlen  mu  kappa   sd  dnds    omega   w_err
1	10000	1e-06	4.72701973411	1.00306304148	0.676304866702	0.615041	0.090586168633
10	800000	1e-06	2.45461079329	1.30841601932	0.611744760322	0.609731	0.00329183092814
100	400000	1e-06	2.86925928843	1.85506047392	0.323415992822	0.328878	-0.0168884881993
101	30000	1e-06	5.39138251835	3.49202991196	0.133483353871	0.128036	0.0408092373518
102	400000	1e-06	1.33325334189	2.79918936718	0.117651495291	0.113055	0.0390687366932
103	6000	1e-06	3.83338582983	2.37779972481	0.363347255619	0.334286	0.0799820424384
104	800000	1e-06	1.9270695334	3.18978980773	0.175880321111	0.17196	0.0222897086296
105	100000	1e-06	1.54166614006	0.583157204891	0.932915371538	0.981625	-0.0522122691388
106	3000	1e-06	2.20069607609	1.2735221008	0.539742877391	0.469909	0.129383601556
107	90000	1e-06	5.07047884594	0.635655456757	0.897867600028	0.864451	0.0372177368096
108	1000	1e-06	5.09556080282	2.46116818411	0.334194914266	0.256882	0.231340786367
109	4000	1e-06	1.46554671264	0.739794999667	0.866899613055	1.06987	-0.234133668868
11	800000	1e-06	2.73143181257	0.293614240762	0.969030702656	0.981997	-0.0133806878446
110	700000	1e-06	5.1468456039	1.81647147175	0.443109301114	0.434482	0.0194699165476
111	400000	1e-06	4.43561197913	0.857763328861	0.746162648354	0.747294	-0.00151622658699
112	60000	1e-06	4.65201087253	2.64664925683	0.0769485860791	0.0751364	0.0235506091978
113	800	1e-06	2.95106716692	0.207966097181	0.98651121039	1.07415	-0.0888370944874
114	40000	1e-06	1.24109114472	2.70685635594	0.418659201189	0.408533	0.0241872175755
115	700000	1e-06	4.1215920968	1.70777209347	0.247085502397	0.243827	0.0131877522769
116	800	1e-06	2.60495205883	2.81028911944	0.0870485372551	0.122447	-0.406652011178
117	7000	1e-06	2.21876987339	3.45016650665	0.124917962687	0.117171	0.0620164027667
118	100000	1e-06	1.52927493955	0.464194019643	0.934076134143	0.930385	0.00395164163637
119	50000	1e-06	3.18732028205	3.71152688966	0.0578959537414	0.0581678	-0.0046954275903
12	9000	1e-06	3.91358332894	1.07990563735	0.663960904577	0.675827	-0.0178716778977
120	50000	1e-06	1.28601836645	3.1460227381	0.25781859608	0.264272	-0.025030793039
121	700	1e-06	5.11372991171	3.6272746881	0.214066271671	0.280495	-0.310318518703
122	1000000	1e-06	5.45136788628	0.132314259779	0.995591459219	0.987695	0.00793142523098
123	700	1e-06	1.48517476206	2.73719944236	0.479540212803	0.634203	-0.322523081625
124	500000	1e-06	4.41007777002	3.05502143673	0.418071491517	0.410063	0.0191557943556
125	900	1e-06	4.1998728081	1.03793814014	0.738800464857	0.924934	-0.251940197654
126	200000	1e-06	4.45857531245	0.993195104796	0.656871152643	0.638883	0.0273845982887
127	70000	1e-06	4.20382599103	1.86190305933	0.0572526738388	0.0594982	-0.039221332571
128	700	1e-06	4.8005401933	1.95706160203	0.301834494112	0.136379	0.548166287617
129	400000	1e-06	4.79852911882	1.13259299954	0.456866765986	0.454504	0.00517167402491
13	80000	1e-06	4.67500454019	1.72420109768	0.547142504762	0.53552	0.0212421894863
130	90000	1e-06	1.48373437866	0.336265306418	0.962660371016	0.904847	0.0600558335597
131	50000	1e-06	5.10556518294	2.86771617597	0.321655448102	0.320311	0.00417977717922
132	1000	1e-06	4.17833198298	2.53082558368	0.506190638568	0.699764	-0.382411974231
133	700	1e-06	3.88549594632	0.108782683502	0.997057858014	0.535093	0.463328034879
134	900	1e-06	4.44556807885	3.15256317704	0.336401044676	0.284114	0.155430684607
135	500000	1e-06	3.38514959349	3.33529994011	0.492693942701	0.495171	-0.0050275781453
136	100000	1e-06	1.25560328803	0.280284227318	0.984180172791	0.993836	-0.00981103610535
137	700	1e-06	2.61323812281	1.66336288466	0.619735619927	0.801549	-0.293372486956
138	2000	1e-06	1.72482689172	1.76120307672	0.513199914883	0.439246	0.144103521333
139	1000	1e-06	3.16748006025	1.52375752385	0.739591888329	0.902282	-0.219972817763
14	600	1e-06	4.99716313615	1.55008962901	0.480747041081	0.73207	-0.522775883037
140	400000	1e-06	1.3342771025	2.60201080862	0.0484668059404	0.0456357	0.0584132972133
141	700	1e-06	3.0066858436	0.970785585394	0.623508231597	0.336344	0.460562053626
142	700000	1e-06	1.98652214037	2.25495633178	0.154248536313	0.151756	0.016159221813
143	80000	1e-06	2.02108585789	0.0859769194114	0.99806647134	0.992637	0.00543998971623
144	1000	1e-06	2.73490005259	0.235279614848	0.986660984522	1.23494	-0.25163558646
145	300000	1e-06	5.03269399855	2.95759682653	0.324289904083	0.321759	0.00780444920217
146	400000	1e-06	3.4577114991	0.942198450215	0.555570326425	0.552285	0.00591343034207
147	800000	1e-06	5.78883588239	2.18013373763	0.193975871838	0.192895	0.00557219734551
148	10000	1e-06	4.92884402203	2.67425243023	0.401989140183	0.407695	-0.0141940645831
149	40000	1e-06	5.43053948504	0.0361969852491	0.999431014265	1.01437	-0.0149474906443
15	100000	1e-06	4.24479091362	2.6578701951	0.227223176701	0.218616	0.0378798361431
150	40000	1e-06	2.11059601909	1.48266849786	0.641744808578	0.685371	-0.0679805910992
151	900	1e-06	1.30093532042	3.28865354544	0.0089919990241	0.00299692	0.66671259728
152	5000	1e-06	3.37701480568	1.77354925941	0.152736895726	0.164991	-0.0802301514349
153	10000	1e-06	5.15435016289	3.13530342763	0.609603751647	0.571083	0.0631898205064
154	1000	1e-06	4.63173569133	1.44797226675	0.864768285575	0.674749	0.219734336637
